address,date,time,SMS Type,Amount (BHD),Merchant,Transaction Category,body
NBK Bahrain,16-08-25,6:59:28 AM,Purchase,1.456,National Parking C,General,Thank you for using credit card 4285XXX2529 for BHD 1.456 at National Parking C on 16/08/2025 06:59. Available balance: BHD 2107.179. For enquiry 17155555.
NBK Bahrain,16-08-25,11:18:33 AM,Purchase,10.273,UNITED INSURANCE C,General,Thank you for using credit card 4285XXX2529 for BHD 10.273 at UNITED INSURANCE C on 16/08/2025 11:18. Available balance: BHD 2096.906. For enquiry 17155555.
NBK Bahrain,16-08-25,9:19:15 PM,OTP,,,,Your OTP for Login to Mobile Banking is 264942. It is valid for 5 Minutes.
NBK Bahrain,17-08-25,1:51:41 AM,Purchase,4.845,LEBANESE RESTAURAN,General,Thank you for using credit card 4285XXX2529 for BHD 4.845 at LEBANESE RESTAURAN on 17/08/2025 01:51. Available balance: BHD 2092.061. For enquiry 17155555.
NBK Bahrain,17-08-25,2:26:06 AM,Purchase,9.348,TAP*Jahez BH,General,Thank you for using credit card 4285XXX2529 for BHD 9.348 at TAP*Jahez BH on 17/08/2025 02:26. Available balance: BHD 2082.713. For enquiry 17155555.
NBK Bahrain,17-08-25,5:01:54 AM,Purchase,16.268,PAYPAL *NINTENDOAM,General,Thank you for using credit card 4285XXX2529 for BHD 16.268 at PAYPAL *NINTENDOAM on 17/08/2025 05:01. Available balance: BHD 2066.445. For enquiry 17155555.
NBK Bahrain,17-08-25,10:06:33 AM,Purchase,12.93,ARSAN GENTS TAILOR,General,Thank you for using credit card 4285XXX2529 for BHD 12.930 at ARSAN GENTS TAILOR on 17/08/2025 10:06. Available balance: BHD 2053.515. For enquiry 17155555.
NBK Bahrain,17-08-25,7:59:13 PM,Purchase,27.907,Aljafen Copy Top,General,Thank you for using credit card 4285XXX2529 for BHD 27.907 at Aljafen Copy Top on 17/08/2025 19:59. Available balance: BHD 2025.608. For enquiry 17155555.
NBK Bahrain,17-08-25,11:25:08 PM,Purchase,17.84,THE SCALE RESTAURA,General,Thank you for using credit card 4285XXX2529 for BHD 17.840 at THE SCALE RESTAURA on 17/08/2025 23:25. Available balance: BHD 2007.768. For enquiry 17155555.
NBK Bahrain,18-08-25,3:38:47 AM,Purchase,6.045,UBER * PENDING,General,Thank you for using credit card 4285XXX2529 for BHD 6.045 at UBER * PENDING on 18/08/2025 03:38. Available balance: BHD 2001.723. For enquiry 17155555.
NBK Bahrain,18-08-25,3:52:15 AM,Purchase,7.421,UNITED INSURANCE C,General,Thank you for using credit card 4285XXX2529 for BHD 7.421 at UNITED INSURANCE C on 18/08/2025 03:52. Available balance: BHD 1994.302. For enquiry 17155555.
NBK Bahrain,18-08-25,6:43:56 AM,OTP,,,,Your OTP for Login to Mobile Banking is 667557. It is valid for 5 Minutes.
NBK Bahrain,18-08-25,10:09:14 AM,Purchase,24.659,OKAY PETROL STATIO,General,Thank you for using credit card 4285XXX2529 for BHD 24.659 at OKAY PETROL STATIO on 18/08/2025 10:09. Available balance: BHD 1969.643. For enquiry 17155555.
NBK Bahrain,19-08-25,1:24:32 AM,Purchase,10.817,OSLO CAFE,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 10.817 at OSLO CAFE on 19/08/2025 01:24. Available balance: BHD 1958.826. For enquiry 17155555.
NBK Bahrain,19-08-25,1:47:59 AM,Purchase,2.056,TAP*Jahez BH,General,Thank you for using credit card 4285XXX2529 for BHD 2.056 at TAP*Jahez BH on 19/08/2025 01:47. Available balance: BHD 1956.770. For enquiry 17155555.
NBK Bahrain,19-08-25,7:29:26 PM,Purchase,2.019,PAYPAL *NINTENDOAM,General,Thank you for using credit card 4285XXX2529 for BHD 2.019 at PAYPAL *NINTENDOAM on 19/08/2025 19:29. Available balance: BHD 1954.751. For enquiry 17155555.
NBK Bahrain,19-08-25,11:45:13 PM,Purchase,9.633,FOUR SEASONS - FRO,General,Thank you for using credit card 4285XXX2529 for BHD 9.633 at FOUR SEASONS - FRO on 19/08/2025 23:45. Available balance: BHD 1945.118. For enquiry 17155555.
NBK Bahrain,20-08-25,10:50:36 AM,Purchase,2.891,TALABAT.COM,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 2.891 at TALABAT.COM on 20/08/2025 10:50. Available balance: BHD 1942.227. For enquiry 17155555.
NBK Bahrain,20-08-25,12:25:01 PM,Purchase,4.616,UNITED INSURANCE -,General,Thank you for using credit card 4285XXX2529 for BHD 4.616 at UNITED INSURANCE - on 20/08/2025 12:25. Available balance: BHD 1937.611. For enquiry 17155555.
NBK Bahrain,21-08-25,6:07:10 AM,OTP,,,,Your OTP for Login to Mobile Banking is 194438. It is valid for 5 Minutes.
NBK Bahrain,21-08-25,8:14:58 AM,Purchase,15.457,Ashas Sweets and N,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 15.457 at Ashas Sweets and N on 21/08/2025 08:14. Available balance: BHD 1922.154. For enquiry 17155555.
NBK Bahrain,21-08-25,5:14:38 PM,Purchase,2.959,CORTADO CAFE,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 2.959 at CORTADO CAFE on 21/08/2025 17:14. Available balance: BHD 1919.195. For enquiry 17155555.
NBK Bahrain,22-08-25,9:45:43 AM,Purchase,13.856,VANILLA BAKEHOUSE,General,Thank you for using credit card 4285XXX2529 for BHD 13.856 at VANILLA BAKEHOUSE on 22/08/2025 09:45. Available balance: BHD 1905.339. For enquiry 17155555.
NBK Bahrain,22-08-25,12:38:57 PM,Purchase,0.648,GB CAFE,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 0.648 at GB CAFE on 22/08/2025 12:38. Available balance: BHD 1904.691. For enquiry 17155555.
NBK Bahrain,22-08-25,8:35:59 PM,Purchase,5.05,Cars,General,Thank you for using credit card 4285XXX2529 for BHD 5.050 at Cars on 22/08/2025 20:35. Available balance: BHD 1899.641. For enquiry 17155555.
NBK Bahrain,23-08-25,3:40:11 AM,Purchase,7.809,JAW RESORT CO. W.L,General,Thank you for using credit card 4285XXX2529 for BHD 7.809 at JAW RESORT CO. W.L on 23/08/2025 03:40. Available balance: BHD 1891.832. For enquiry 17155555.
NBK Bahrain,23-08-25,3:34:55 PM,Purchase,5.671,SLIDERS RESTAURANT,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 5.671 at SLIDERS RESTAURANT on 23/08/2025 15:34. Available balance: BHD 1886.161. For enquiry 17155555.
NBK Bahrain,23-08-25,9:00:39 PM,Purchase,10.645,AL NAEEM AL AALI R,General,Thank you for using credit card 4285XXX2529 for BHD 10.645 at AL NAEEM AL AALI R on 23/08/2025 21:00. Available balance: BHD 1875.516. For enquiry 17155555.
NBK Bahrain,24-08-25,8:18:41 AM,Purchase,1.393,GOOGLE *SERVICES,General,Thank you for using credit card 4285XXX2529 for BHD 1.393 at GOOGLE *SERVICES on 24/08/2025 08:18. Available balance: BHD 1874.123. For enquiry 17155555.
NBK Bahrain,24-08-25,10:42:41 AM,Purchase,3.738,HAMBELLA SPECIALTY,General,Thank you for using credit card 4285XXX2529 for BHD 3.738 at HAMBELLA SPECIALTY on 24/08/2025 10:42. Available balance: BHD 1870.385. For enquiry 17155555.
NBK Bahrain,25-08-25,6:00:49 AM,Purchase,7.525,ARSAN GENTS TAILOR,General,Thank you for using credit card 4285XXX2529 for BHD 7.525 at ARSAN GENTS TAILOR on 25/08/2025 06:00. Available balance: BHD 1862.860. For enquiry 17155555.
NBK Bahrain,25-08-25,11:25:07 AM,Purchase,1.989,KFC,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 1.989 at KFC on 25/08/2025 11:25. Available balance: BHD 1860.871. For enquiry 17155555.
NBK Bahrain,25-08-25,11:44:32 AM,Purchase,1.671,OAK - RIFFA,General,Thank you for using credit card 4285XXX2529 for BHD 1.671 at OAK - RIFFA on 25/08/2025 11:44. Available balance: BHD 1859.200. For enquiry 17155555.
NBK Bahrain,25-08-25,2:29:45 PM,Purchase,20.969,UNITED INSURANCE C,General,Thank you for using credit card 4285XXX2529 for BHD 20.969 at UNITED INSURANCE C on 25/08/2025 14:29. Available balance: BHD 1838.231. For enquiry 17155555.
NBK Bahrain,25-08-25,10:30:13 PM,Purchase,6.505,TROLLEY MARKET - H,Shopping/Grocery,Thank you for using credit card 4285XXX2529 for BHD 6.505 at TROLLEY MARKET - H on 25/08/2025 22:30. Available balance: BHD 1831.726. For enquiry 17155555.
NBK Bahrain,26-08-25,4:46:35 AM,Purchase,10.109,TALABAT,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 10.109 at TALABAT on 26/08/2025 04:46. Available balance: BHD 1821.617. For enquiry 17155555.
NBK Bahrain,26-08-25,9:36:46 AM,Purchase,3.098,ALOSRA,Shopping/Grocery,Thank you for using credit card 4285XXX2529 for BHD 3.098 at ALOSRA on 26/08/2025 09:36. Available balance: BHD 1818.519. For enquiry 17155555.
NBK Bahrain,26-08-25,3:56:05 PM,OTP,,,,Your OTP for Login to Mobile Banking is 709288. It is valid for 5 Minutes.
NBK Bahrain,27-08-25,4:46:25 AM,Purchase,17.522,GOOGLE *SERVICES,General,Thank you for using credit card 4285XXX2529 for BHD 17.522 at GOOGLE *SERVICES on 27/08/2025 04:46. Available balance: BHD 1800.997. For enquiry 17155555.
NBK Bahrain,27-08-25,9:56:31 AM,Purchase,13.779,Ashas Sweets and N,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 13.779 at Ashas Sweets and N on 27/08/2025 09:56. Available balance: BHD 1787.218. For enquiry 17155555.
NBK Bahrain,27-08-25,4:54:28 PM,OTP,,,,Your OTP for Login to Mobile Banking is 636731. It is valid for 5 Minutes.
NBK Bahrain,28-08-25,12:38:29 AM,Purchase,21.731,COFFEE BLENDS ZONE,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 21.731 at COFFEE BLENDS ZONE on 28/08/2025 00:38. Available balance: BHD 1765.487. For enquiry 17155555.
NBK Bahrain,28-08-25,10:08:45 AM,Purchase,2.702,BATELCO - E.SERVIC,General,Thank you for using credit card 4285XXX2529 for BHD 2.702 at BATELCO - E.SERVIC on 28/08/2025 10:08. Available balance: BHD 1762.785. For enquiry 17155555.
NBK Bahrain,28-08-25,11:52:20 AM,Purchase,27.964,H & M,General,Thank you for using credit card 4285XXX2529 for BHD 27.964 at H & M on 28/08/2025 11:52. Available balance: BHD 1734.821. For enquiry 17155555.
NBK Bahrain,28-08-25,3:28:10 PM,Purchase,11.931,Bpay-Regstrn,Finance,Thank you for using credit card 4285XXX2529 for BHD 11.931 at Bpay-Regstrn on 28/08/2025 15:28. Available balance: BHD 1722.890. For enquiry 17155555.
NBK Bahrain,28-08-25,10:44:53 PM,Purchase,38.424,GAMES CORNER EST,General,Thank you for using credit card 4285XXX2529 for BHD 38.424 at GAMES CORNER EST on 28/08/2025 22:44. Available balance: BHD 1684.466. For enquiry 17155555.
NBK Bahrain,29-08-25,5:02:27 AM,Purchase,9.076,CENTRE POINT,General,Thank you for using credit card 4285XXX2529 for BHD 9.076 at CENTRE POINT on 29/08/2025 05:02. Available balance: BHD 1675.390. For enquiry 17155555.
NBK Bahrain,29-08-25,12:23:19 PM,OTP,,,,Your OTP for Login to Mobile Banking is 541242. It is valid for 5 Minutes.
NBK Bahrain,29-08-25,10:06:56 PM,Purchase,14.857,Meed Dammam 2,General,Thank you for using credit card 4285XXX2529 for BHD 14.857 at Meed Dammam 2 on 29/08/2025 22:06. Available balance: BHD 1660.533. For enquiry 17155555.
NBK Bahrain,30-08-25,1:20:44 AM,Purchase,7.98,SELFRIDGES LONDON,General,Thank you for using credit card 4285XXX2529 for BHD 7.980 at SELFRIDGES LONDON on 30/08/2025 01:20. Available balance: BHD 1652.553. For enquiry 17155555.
NBK Bahrain,30-08-25,7:48:40 AM,Purchase,0.736,HEALTHY CALORIE MO,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 0.736 at HEALTHY CALORIE MO on 30/08/2025 07:48. Available balance: BHD 1651.817. For enquiry 17155555.
NBK Bahrain,30-08-25,1:52:02 PM,Purchase,3.215,URBAN OUTFITTERS -,General,Thank you for using credit card 4285XXX2529 for BHD 3.215 at URBAN OUTFITTERS - on 30/08/2025 13:52. Available balance: BHD 1648.602. For enquiry 17155555.
NBK Bahrain,30-08-25,6:37:02 PM,Purchase,1.13,COFFEE BLENDS ZONE,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 1.130 at COFFEE BLENDS ZONE on 30/08/2025 18:37. Available balance: BHD 1647.472. For enquiry 17155555.
NBK Bahrain,31-08-25,1:04:54 AM,Purchase,12.096,GOOGLE *SERVICES,General,Thank you for using credit card 4285XXX2529 for BHD 12.096 at GOOGLE *SERVICES on 31/08/2025 01:04. Available balance: BHD 1635.376. For enquiry 17155555.
NBK Bahrain,31-08-25,3:15:54 AM,Purchase,0.685,ALNOUKHADA RESTAUR,General,Thank you for using credit card 4285XXX2529 for BHD 0.685 at ALNOUKHADA RESTAUR on 31/08/2025 03:15. Available balance: BHD 1634.691. For enquiry 17155555.
NBK Bahrain,31-08-25,5:43:12 PM,Purchase,4.143,JASMIS - SEEF MALL,General,Thank you for using credit card 4285XXX2529 for BHD 4.143 at JASMIS - SEEF MALL on 31/08/2025 17:43. Available balance: BHD 1630.548. For enquiry 17155555.
NBK Bahrain,31-08-25,7:41:51 PM,Purchase,7.022,UNITED INSURANCE -,General,Thank you for using credit card 4285XXX2529 for BHD 7.022 at UNITED INSURANCE - on 31/08/2025 19:41. Available balance: BHD 1623.526. For enquiry 17155555.
NBK Bahrain,02-09-25,3:58:38 AM,Purchase,21.428,OSLO CAFE,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 21.428 at OSLO CAFE on 02/09/2025 03:58. Available balance: BHD 1602.098. For enquiry 17155555.
NBK Bahrain,02-09-25,5:52:38 PM,Purchase,15.191,PINKBERRY,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 15.191 at PINKBERRY on 02/09/2025 17:52. Available balance: BHD 1586.907. For enquiry 17155555.
NBK Bahrain,03-09-25,8:10:48 AM,Purchase,0.849,Kindle Unltd,General,Thank you for using credit card 4285XXX2529 for BHD 0.849 at Kindle Unltd on 03/09/2025 08:10. Available balance: BHD 1586.058. For enquiry 17155555.
NBK Bahrain,03-09-25,4:07:10 PM,OTP,,,,Your OTP for Login to Mobile Banking is 601099. It is valid for 5 Minutes.
NBK Bahrain,03-09-25,6:00:23 PM,OTP,,,,Your OTP for Login to Mobile Banking is 553646. It is valid for 5 Minutes.
NBK Bahrain,03-09-25,11:11:58 PM,Purchase,4.352,THAT AL SALASIL,General,Thank you for using credit card 4285XXX2529 for BHD 4.352 at THAT AL SALASIL on 03/09/2025 23:11. Available balance: BHD 1581.706. For enquiry 17155555.
NBK Bahrain,04-09-25,12:38:22 PM,Purchase,7.018,BOSS SPA AND SALON,General,Thank you for using credit card 4285XXX2529 for BHD 7.018 at BOSS SPA AND SALON on 04/09/2025 12:38. Available balance: BHD 1574.688. For enquiry 17155555.
NBK Bahrain,05-09-25,1:17:32 AM,Purchase,7.355,Naseef Restaurant,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 7.355 at Naseef Restaurant on 05/09/2025 01:17. Available balance: BHD 1567.333. For enquiry 17155555.
NBK Bahrain,05-09-25,11:46:28 AM,Purchase,19.226,HAMBELLA SPECIALTY,General,Thank you for using credit card 4285XXX2529 for BHD 19.226 at HAMBELLA SPECIALTY on 05/09/2025 11:46. Available balance: BHD 1548.107. For enquiry 17155555.
NBK Bahrain,05-09-25,3:26:10 PM,Purchase,13.713,ALJAZIRA S/MARKET,Shopping/Grocery,Thank you for using credit card 4285XXX2529 for BHD 13.713 at ALJAZIRA S/MARKET on 05/09/2025 15:26. Available balance: BHD 1534.394. For enquiry 17155555.
NBK Bahrain,05-09-25,6:44:52 PM,Purchase,3.693,HEALTHY CALORIE MO,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 3.693 at HEALTHY CALORIE MO on 05/09/2025 18:44. Available balance: BHD 1530.701. For enquiry 17155555.
NBK Bahrain,06-09-25,1:19:54 AM,Purchase,10.672,I POINT,General,Thank you for using credit card 4285XXX2529 for BHD 10.672 at I POINT on 06/09/2025 01:19. Available balance: BHD 1520.029. For enquiry 17155555.
NBK Bahrain,06-09-25,7:57:24 AM,Purchase,20.448,EKK - TSC JANABIYA,General,Thank you for using credit card 4285XXX2529 for BHD 20.448 at EKK - TSC JANABIYA on 06/09/2025 07:57. Available balance: BHD 1499.581. For enquiry 17155555.
NBK Bahrain,06-09-25,8:10:19 AM,OTP,,,,Your OTP for Login to Mobile Banking is 290690. It is valid for 5 Minutes.
NBK Bahrain,06-09-25,8:34:37 PM,Purchase,3.948,VANILLA BAKEHOUSE,General,Thank you for using credit card 4285XXX2529 for BHD 3.948 at VANILLA BAKEHOUSE on 06/09/2025 20:34. Available balance: BHD 1495.633. For enquiry 17155555.
NBK Bahrain,06-09-25,11:06:41 PM,Purchase,4.408,MIDWAY SUPERMARKET,Shopping/Grocery,Thank you for using credit card 4285XXX2529 for BHD 4.408 at MIDWAY SUPERMARKET on 06/09/2025 23:06. Available balance: BHD 1491.225. For enquiry 17155555.
NBK Bahrain,07-09-25,1:10:32 AM,Purchase,5.968,MARKS & SPENCER,General,Thank you for using credit card 4285XXX2529 for BHD 5.968 at MARKS & SPENCER on 07/09/2025 01:10. Available balance: BHD 1485.257. For enquiry 17155555.
NBK Bahrain,07-09-25,6:01:57 AM,OTP,,,,Your OTP for Login to Mobile Banking is 586475. It is valid for 5 Minutes.
NBK Bahrain,07-09-25,1:01:43 PM,Purchase,10.44,URTH CAFE,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 10.440 at URTH CAFE on 07/09/2025 13:01. Available balance: BHD 1474.817. For enquiry 17155555.
NBK Bahrain,07-09-25,3:50:57 PM,Purchase,27.928,DEVES GATE CAR SER,General,Thank you for using credit card 4285XXX2529 for BHD 27.928 at DEVES GATE CAR SER on 07/09/2025 15:50. Available balance: BHD 1446.889. For enquiry 17155555.
NBK Bahrain,08-09-25,8:26:48 AM,Purchase,4.886,BAKU CAFE,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 4.886 at BAKU CAFE on 08/09/2025 08:26. Available balance: BHD 1442.003. For enquiry 17155555.
NBK Bahrain,09-09-25,6:37:18 PM,Purchase,1.139,BATELCO - E.SERVIC,General,Thank you for using credit card 4285XXX2529 for BHD 1.139 at BATELCO - E.SERVIC on 09/09/2025 18:37. Available balance: BHD 1440.864. For enquiry 17155555.
NBK Bahrain,09-09-25,11:11:16 PM,OTP,,,,Your OTP for Login to Mobile Banking is 931636. It is valid for 5 Minutes.
NBK Bahrain,10-09-25,11:03:14 PM,Purchase,1.955,OLYMPIA,General,Thank you for using credit card 4285XXX2529 for BHD 1.955 at OLYMPIA on 10/09/2025 23:03. Available balance: BHD 1438.909. For enquiry 17155555.
NBK Bahrain,10-09-25,11:32:20 PM,Purchase,33.05,ALAAFOOR PACKAGING,General,Thank you for using credit card 4285XXX2529 for BHD 33.050 at ALAAFOOR PACKAGING on 10/09/2025 23:32. Available balance: BHD 1405.859. For enquiry 17155555.
NBK Bahrain,11-09-25,2:10:54 PM,Purchase,13.185,URBAN OUTFITTERS -,General,Thank you for using credit card 4285XXX2529 for BHD 13.185 at URBAN OUTFITTERS - on 11/09/2025 14:10. Available balance: BHD 1392.674. For enquiry 17155555.
NBK Bahrain,11-09-25,4:46:49 PM,OTP,,,,Your OTP for Login to Mobile Banking is 417392. It is valid for 5 Minutes.
NBK Bahrain,11-09-25,11:59:57 PM,Purchase,17.452,Bpay-Regstrn,Finance,Thank you for using credit card 4285XXX2529 for BHD 17.452 at Bpay-Regstrn on 11/09/2025 23:59. Available balance: BHD 1375.222. For enquiry 17155555.
NBK Bahrain,12-09-25,12:12:17 AM,OTP,,,,Your OTP for Login to Mobile Banking is 427105. It is valid for 5 Minutes.
NBK Bahrain,12-09-25,3:55:45 AM,Purchase,3.576,HAMBELLA SPECIALTY,General,Thank you for using credit card 4285XXX2529 for BHD 3.576 at HAMBELLA SPECIALTY on 12/09/2025 03:55. Available balance: BHD 1371.646. For enquiry 17155555.
NBK Bahrain,12-09-25,7:07:42 AM,Purchase,6.45,PAYPAL *SHOPIFY,General,Thank you for using credit card 4285XXX2529 for BHD 6.450 at PAYPAL *SHOPIFY on 12/09/2025 07:07. Available balance: BHD 1365.196. For enquiry 17155555.
NBK Bahrain,12-09-25,4:54:04 PM,Purchase,17.005,UNIVERSITY PHARMAC,General,Thank you for using credit card 4285XXX2529 for BHD 17.005 at UNIVERSITY PHARMAC on 12/09/2025 16:54. Available balance: BHD 1348.191. For enquiry 17155555.
NBK Bahrain,13-09-25,9:54:53 PM,Purchase,15.645,BLISSLAB - LIWAN M,General,Thank you for using credit card 4285XXX2529 for BHD 15.645 at BLISSLAB - LIWAN M on 13/09/2025 21:54. Available balance: BHD 1332.546. For enquiry 17155555.
NBK Bahrain,14-09-25,1:22:06 AM,Purchase,3.036,UBER * PENDING,General,Thank you for using credit card 4285XXX2529 for BHD 3.036 at UBER * PENDING on 14/09/2025 01:22. Available balance: BHD 1329.510. For enquiry 17155555.
NBK Bahrain,14-09-25,9:29:25 AM,Purchase,12.034,KFC,Food & Beverages,Thank you for using credit card 4285XXX2529 for BHD 12.034 at KFC on 14/09/2025 09:29. Available balance: BHD 1317.476. For enquiry 17155555.
NBK Bahrain,14-09-25,12:45:58 PM,Purchase,2.744,GYOZA FOOD TRUCK -,General,Thank you for using credit card 4285XXX2529 for BHD 2.744 at GYOZA FOOD TRUCK - on 14/09/2025 12:45. Available balance: BHD 1314.732. For enquiry 17155555.
